_T1,label,_T2,instances,date_B2,length,ext,value
JK000532,0463KhatibBaghdadi.MuttafiqWaMuftariq,Shamela0009076,7,463,211068,-ara1.completed,Shamela0009076-ara1.completed
JK000532,0381IbnMuqriIsbahani.JuzNafic,Shia002075,3,381,3819,-ara1,Shia002075-ara1
JK000532,0795IbnRajabHanbali.JamicCulumWaHikam,Shamela0010443,2,795,188484,-ara1,Shamela0010443-ara1
JK000532,0793AbuHasanMalaqi.TarikhQudat,Shamela0004363,1,793,61479,-ara1.completed,Shamela0004363-ara1.completed
JK000532,1206IbnCabdWahhab.MukhtasarSira,ShamAY0034441,1,1206,154434,-ara1,ShamAY0034441-ara1
JK000532,0321AbuJacfarTahawi.MukhtasarIkhtilafCulama,JK000292,3,321,362017,-ara1,JK000292-ara1
JK000532,0579AbuFathKhiraqi.Fawaid,ShamAY0032766,1,579,6137,-ara1,ShamAY0032766-ara1
JK000532,0371IbnIbrahimJurjani.IctiqadAimmatHadith,Shamela0010472,1,371,2442,-ara1,Shamela0010472-ara1
JK000532,1349MuhammadCabdCazizKhawli.AdabNabawi,Sham19Y0009763,1,1349,83656,-ara1,Sham19Y0009763-ara1
JK000532,0456IbnHazm.MuhallaBiAthar,Shamela0000767,12,456,1480381,-ara1.completed,Shamela0000767-ara1.completed
JK000532,0281IbnAbiDunya.MujabuDacwa,Shamela0012936,1,281,11958,-ara1.completed,Shamela0012936-ara1.completed
JK000532,0385IbnShahin.TarghibFiFadailAcmal,ShamAY0034002,2,385,39137,-ara2,ShamAY0034002-ara2
JK000532,1422MuqbilWadici.TarajimRijal,Shamela0029879,3,1422,114961,-ara1,Shamela0029879-ara1
JK000532,0279Baladhuri.AnsabAshraf,Shamela0009773,8,279,1107224,-ara1.completed,Shamela0009773-ara1.completed
JK000532,0814IbnNahhas.TanbihGhafilin,Sham19Y0035453,2,814,94750,-ara1,Sham19Y0035453-ara1
JK000532,0852IbnHajarCasqalani.GharaibMinMusannadFirdaws,ShamAY0032826,6,852,373423,-ara1,ShamAY0032826-ara1
JK000532,0902Sakhawi.Buldaniyyat,JK007062,5,902,37366,-ara1.completed,JK007062-ara1.completed
JK000532,0756TaqiDinSubki.Ibhaj,Sham19Y0147104,6,756,619208,-ara3,Sham19Y0147104-ara3
JK000532,1375CabdAllahIbnImamHadiQasimi.JadawilSughra,Zaydiyya0000099,13,1375,225232,-ara1,Zaydiyya0000099-ara1
JK000532,0702IbnDaqiqCidQushayri.ArbacunaHadithanTusaciyatIsnad,Shamela0030246,5,702,4797,-ara1,Shamela0030246-ara1
JK000532,0772ShamsDinHanbaliZarqashi.SharhCalaMukhtasarKhiraqi,Shamela0021743,2,772,583799,-ara1,Shamela0021743-ara1
JK000532,0728IbnTaymiyya.RaddCalaSubki,Sham19Y0032384,2,728,231919,-ara1,Sham19Y0032384-ara1
