_T1,label,_T2,instances,date_B2,length,ext,value
JK001129,0487AbuCubaydBakri.SimtLaaliFiSharhAmali,JK009225,1,487,178079,-ara1,JK009225-ara1
JK001129,0597IbnMubarakBaghdadi.MuntahaTalab,JK010732,7,597,181277,-ara1,JK010732-ara1
JK001129,0356AbuCaliQali.AmaliFiLugha,JK000919,12,356,203878,-ara1,JK000919-ara1
JK001129,1093CabdQadirBaghdadi.KhizanatAdab,Shia004649Vols,8,1093,975252,-ara1,Shia004649Vols-ara1
JK001129,0510CawtabiSuhari.Ansab,ShamIbadiyya0000248,7,510,161810,-ara1,ShamIbadiyya0000248-ara1
JK001129,0837JamalDinSancani.BurudDafiya,ShamAY0037087,1,837,570526,-ara1,ShamAY0037087-ara1
JK001129,1346LuisShikhuYasuci.MajaniAdab,Sham19Y0000259,10,1346,361402,-ara1,Sham19Y0000259-ara1
JK001129,0855BadrDinCayni.MaqasidNahwiyya,Sham19Y0016714,3,855,579529,-ara1,Sham19Y0016714-ara1
JK001129,0911Suyuti.SharhShawahidMughni,Sham19Y0017724,1,911,189666,-ara1,Sham19Y0017724-ara1
JK001129,0942KhalilTatai.JawahirDurar,Sham19Y0150676,1,942,883754,-ara1,Sham19Y0150676-ara1
JK001129,1209SulaymanBakShawi.SakabAdab,ShamAY0037109,9,1209,130159,-ara1,ShamAY0037109-ara1
JK001129,0285IbnYazidMubarrad.SharhLamiya,ShamAY0037226,16,285,5647,-ara1,ShamAY0037226-ara1
JK001129,0001Shanfara.Diwan,ShamAY0037893,9,1,2161,-ara1,ShamAY0037893-ara1
JK001129,1120IbnQasimIbnZakurFasi.TafrijKurab,Shamela0005410,16,1120,10520,-ara1,Shamela0005410-ara1
JK001129,0476AclamShantamari.AshcarShucara,Shamela0005449,2,476,80017,-ara1,Shamela0005449-ara1
JK001129,0380Khalidiyyan.AshbahWaNazair,Shamela0010806,1,380,79501,-ara1,Shamela0010806-ara1
JK001129,0794BadrDinZarkashi.BahrMuhit,Shamela0021593,1,794,668033,-ara1,Shamela0021593-ara1
JK001129,1188ShamsDinSaffarini.GhidhaAlbab,Shamela0025791,2,1188,312514,-ara1,Shamela0025791-ara1
JK001129,0511SalmaSahari.Ansab,JK010491,8,511,161615,-ara1,JK010491-ara1
JK001129,0761JamalDinIbnHisham.TakhlisShawahid,Sham19Y0017916,1,761,59104,-ara1,Sham19Y0017916-ara1
JK001129,0542IbnCaliDiyaDinIbnShajari.MukhtaratShucara,Shamela0000740,8,542,27824,-ara1,Shamela0000740-ara1
