_T1,label,_T2,instances,date_B2,length,ext,value
JK000669,1206IbnCabdWahhab.MukhtasarSira,ShamAY0034441,9,1206,154434,-ara1,ShamAY0034441-ara1
JK000669,0279Baladhuri.AnsabAshraf,Shamela0009773,4,279,1107224,-ara1.completed,Shamela0009773-ara1.completed
JK000669,0772ShamsDinHanbaliZarqashi.SharhCalaMukhtasarKhiraqi,Shamela0021743,2,772,583799,-ara1,Shamela0021743-ara1
JK000669,1068IbnCaliFuwati.BadrMunir,Zaydiyya0000328,3,1068,195175,-ara1,Zaydiyya0000328-ara1
JK000669,0310IbnAhmadDulabi.KunaWaAsma,JK007016,3,310,180497,-ara1.completed,JK007016-ara1.completed
JK000669,0597IbnJawzi.Tabsira,JK007063,3,597,182708,-ara1,JK007063-ara1
JK000669,1450KhalidRibat.JamicIbnHanbalRijal,Sham19Y0020881,1,1450,411091,-ara1,Sham19Y0020881-ara1
JK000669,0359AbuHasanIkhmimi.Fawaid,ShamAY0032839,3,359,8380,-ara1,ShamAY0032839-ara1
JK000669,0750IbnYusufZarandi.NazmDurar,Shia002213,12,750,58123,-ara1,Shia002213-ara1
JK000669,0748Dhahabi.TalkhisMawducatIbnJawzi,JK005018,1,748,48784,-ara1,JK005018-ara1
JK000669,0360Tabarani.Awail,Shia002066,1,360,16530,-ara1,Shia002066-ara1
JK000669,0360Tabarani.MucjamKabir,Shamela0001733,19,360,1539036,-ara1,Shamela0001733-ara1
JK000669,0537IbnMuhammadNajmDinNasafi.Qand,ShamAY0034644,1,537,158630,-ara1,ShamAY0034644-ara1
JK000669,0463IbnCabdBarr.TamhidMuwatta,Shamela0001719,3,463,1440990,-ara1,Shamela0001719-ara1
JK000669,1125AnsariLaknawi.FawatihRahmut,ShamAY0037574,1,1125,426306,-ara1,ShamAY0037574-ara1
JK000669,0923AhmadQastallani.IrshadSari,Shamela0021715,21,923,3401828,-ara1.completed,Shamela0021715-ara1.completed
JK000669,0406SharifRadi.KhasaisAimma,Shia001156,1,406,26610,-ara1,Shia001156-ara1
JK000669,0728IbnTaymiyya.Istighatha,Sham19Y0018328,1,728,134422,-ara1,Sham19Y0018328-ara1
JK000669,1130CabdAllahBahrani.Cawalim,Shia001552,1,1130,199734,-ara1,Shia001552-ara1
JK000669,1450MurtadaCaskari.MacalimMadrasatayn,Shia001663Vols,3,1450,280595,-ara1,Shia001663Vols-ara1
JK000669,0544QadiCiyad.TanbihatMustanbita,Sham19Y0014253,1,544,553157,-ara1,Sham19Y0014253-ara1
JK000669,1081MuhammadSalihMazandarani.SharhUsulKafi,Shia001174Vols,3,1081,1847218,-ara1,Shia001174Vols-ara1
JK000669,0748Dhahabi.MucjamMuhaddithin,JK000763,2,748,42110,-ara1.completed,JK000763-ara1.completed
JK000669,0400IbnJarirTabariSaghir.Mustarshid,Shia001285,10,400,145565,-ara1,Shia001285-ara1
JK000669,1112IbnJumcaHuwayzi.TafsirNurThaqalayn,Shia002389Vols,1,1112,1051070,-ara1,Shia002389Vols-ara1
JK000669,0488IbnFutuhHumaydi.JamcBaynaSahihayn,JK007065,16,488,457750,-ara1,JK007065-ara1
JK000669,0457IbnAhmadSayrafi.Mashyakha,Shamela0012749,1,457,17298,-ara1.completed,Shamela0012749-ara1.completed
JK000669,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,Sham19Y0013231,1,468,2703477,-ara1,Sham19Y0013231-ara1
JK000669,0251IbnZanjawayh.Amwal,JK011302,2,251,171978,-ara1,JK011302-ara1
JK000669,1450LajnaDaima.Fatawa,Shamela0008381,1,1450,1943513,-ara1,Shamela0008381-ara1
JK000669,0855IbnSabbaghMakki.FusulMuhimma,Shia003727Vols,11,855,436910,-ara1,Shia003727Vols-ara1
JK000669,1317KhayrDinAlusi.FathAllahHamid,Sham19Y0011326,1,1317,94690,-ara1,Sham19Y0011326-ara1
