_T1,label,_T2,instances,date_B2,length,ext,value
JK000635,0463IbnCabdBarr.TamhidMuwatta,Shamela0001719,1,463,1440990,-ara1,Shamela0001719-ara1
JK000635,0626YaqutHamawi.MucjamBuldan,Shamela0023735,2,626,1124202,-ara1.completed,Shamela0023735-ara1.completed
JK000635,0541IbnCatiyaAndalusi.MuharrirWajiz,Tafsir02014,2,541,1036459,-ara1,Tafsir02014-ara1
JK000635,0488IbnFutuhHumaydi.JamcBaynaSahihayn,JK007065,1,488,457750,-ara1,JK007065-ara1
JK000635,0597IbnJawzi.CilalMutanahiyya,Shamela0007351,1,597,178584,-ara1,Shamela0007351-ara1
JK000635,0328IbnCabdRabbihi.CiqdFarid,Shamela0023789,2,328,552801,-ara1.completed,Shamela0023789-ara1.completed
JK000635,0756IbnYusufSaminHalabi.DurrMasun,Tafsir02079,1,756,1166053,-ara1,Tafsir02079-ara1
JK000635,0354IbnHibbanBusti.Sahih,Sham19Y0001729,1,354,1815054,-ara1,Sham19Y0001729-ara1
JK000635,0195MuarrijSadusi.HadhfMinNasabQuraysh,Shamela0000496,1,195,8918,-ara1.mARkdown,Shamela0000496-ara1.mARkdown
JK000635,0832AbuTayyibFasi.CiqdThamin,Sham19Y0020989,1,832,798026,-ara1,Sham19Y0020989-ara1
JK000635,0241IbnHanbal.Musnad,Shamela0025794,8,241,1620745,-ara1.completed,Shamela0025794-ara1.completed
JK000635,0238IbnRahawayh.Musnad,Shia001913Vols,2,238,165526,-ara1,Shia001913Vols-ara1
JK000635,0463KhatibBaghdadi.TarikhBaghdad,Shamela0000736,1,463,1864513,-ara2.mARkdown,Shamela0000736-ara2.mARkdown
JK000635,1307Qannawji.HusnUswa,Shamela0003485,2,1307,126748,-ara1,Shamela0003485-ara1
JK000635,0505Ghazali.IhyaCulumDin,JK000001,1,505,992049,-ara1,JK000001-ara1
JK000635,0458Bayhaqi.ShucabIman,JK000021,11,458,920400,-ara1.completed,JK000021-ara1.completed
JK000635,0303Nasai.SunanSughra,JK000130,3,303,354804,-ara1.completed,JK000130-ara1.completed
JK000635,0303Nasai.SunanKubra,JK000475,3,303,761509,-ara1.completed,JK000475-ara1.completed
JK000635,0385Daraqutni.Sunan,JK000477,1,385,302027,-ara1.completed,JK000477-ara1.completed
JK000635,0852IbnHajarCasqalani.IsabaFiTamyiz,JK000533,1,852,1073374,-ara1.completed,JK000533-ara1.completed
JK000635,0307IbnHarunRuyani.Musnad,JK000653,1,307,102596,-ara1,JK000653-ara1
JK000635,0241IbnHanbal.Ashriba,JK000673,2,241,9998,-ara1.completed,JK000673-ara1.completed
JK000635,0463IbnCabdBarr.IsticabFiMacrifatAshab,JK000778,1,463,395188,-ara1.completed,JK000778-ara1.completed
JK000635,0234IbnAbiShayba.Musannaf,JK000786,2,234,1279050,-ara1.completed,JK000786-ara1.completed
JK000635,0571IbnCasakir.TarikhDimashq,JK000916,6,571,8459145,-ara1.mARkdown,JK000916-ara1.mARkdown
