_T1,label,_T2,instances,date_B2,length,ext,value
JK006870,1206IbnCabdWahhab.ThalathatUsul,Shamela0000239,1,1206,5810,-ara1,Shamela0000239-ara1
JK006870,1206IbnCabdWahhab.MukhtasarSira,ShamAY0034441,7,1206,154434,-ara1,ShamAY0034441-ara1
JK006870,0839MahdiAhmadIbnYahya.BahrZakhkhar,Zaydiyya0000063,1,839,530232,-ara1,Zaydiyya0000063-ara1
JK006870,0814IbnNahhas.TanbihGhafilin,Sham19Y0035453,7,814,94750,-ara1,Sham19Y0035453-ara1
JK006870,0360Tabarani.Tafsir,ShamAY0033108,1,360,606721,-ara1,ShamAY0033108-ara1
JK006870,0571IbnCasakir.ArbacunaFiHathth,JK000616,1,571,5947,-ara1,JK000616-ara1
JK006870,0310IbnAhmadDulabi.KunaWaAsma,JK007016,2,310,180497,-ara1.completed,JK007016-ara1.completed
JK006870,0597IbnJawzi.Tabsira,JK007063,2,597,182708,-ara1,JK007063-ara1
JK006870,0608IbnCutyaQudaciTurtushi.TahrirMaqal,Shamela0022712,1,608,116838,-ara1,Shamela0022712-ara1
JK006870,0750IbnYusufZarandi.NazmDurar,Shia002213,1,750,58123,-ara1,Shia002213-ara1
JK006870,0321AbuJacfarTahawi.SharhMacaniAthar,Shia002003Vols,1,321,615258,-ara1,Shia002003Vols-ara1
JK006870,0744IbnCabdHadi.MuharrirFiHadith,JK007083,6,744,69661,-ara1,JK007083-ara1
JK006870,1206IbnCabdWahhab.UsulDin,Shamela0000350,1,1206,4892,-ara1,Shamela0000350-ara1
JK006870,0695IbnAbiJamra.MukhtasarSahihBukhari,ShamAY0035250,2,695,23248,-ara1,ShamAY0035250-ara1
JK006870,1033MarciKarmi.IthafDhawiAlbab,Shamela0096271,1,1033,9804,-ara1,Shamela0096271-ara1
JK006870,0728IbnTaymiyya.IqtidaSirat,Shamela0011620,11,728,128464,-ara1,Shamela0011620-ara1
JK006870,0463IbnCabdBarr.TamhidMuwatta,Shamela0001719,4,463,1440990,-ara1,Shamela0001719-ara1
JK006870,0923AhmadQastallani.IrshadSari,Shamela0021715,29,923,3401828,-ara1.completed,Shamela0021715-ara1.completed
JK006870,0728IbnTaymiyya.Istighatha,Sham19Y0018328,5,728,134422,-ara1,Sham19Y0018328-ara1
