_T1,label,_T2,instances,date_B2,length,ext,value
JK001127,0279Baladhuri.AnsabAshraf,Shamela0009773,1,279,1107224,-ara1.completed,Shamela0009773-ara1.completed
JK001127,0360Tabarani.Tafsir,ShamAY0033108,1,360,606721,-ara1,ShamAY0033108-ara1
JK001127,0597IbnJawzi.Yaquta,Shamela0008160,1,597,9554,-ara1,Shamela0008160-ara1
JK001127,0281AbuZurcaDimashqi.Tarikh,Shamela0030741,1,281,75006,-ara1.mARkdown,Shamela0030741-ara1.mARkdown
JK001127,0378HakimKabir.ShicarAshabHadith,Shia002073,2,378,10602,-ara1,Shia002073-ara1
JK001127,0597IbnJawzi.Tabsira,JK007063,5,597,182708,-ara1,JK007063-ara1
JK001127,0310IbnAhmadDulabi.KunaWaAsma,JK007016,1,310,180497,-ara1.completed,JK007016-ara1.completed
JK001127,0321AbuJacfarTahawi.SharhMacaniAthar,Shia002003Vols,8,321,615258,-ara1,Shia002003Vols-ara1
JK001127,0327IbnAbiHatimRazi.JarhWaTacdil,Shamela0002170,1,327,897971,-ara1.completed,Shamela0002170-ara1.completed
JK001127,0348IbnMuhammadKhuldi.Fawaid,JK011405,4,348,4275,-ara1,JK011405-ara1
JK001127,0281IbnAbiDunya.Manamat,JK000038,6,281,24208,-ara1.mARkdown,JK000038-ara1.mARkdown
JK001127,0744IbnCabdHadi.MuharrirFiHadith,JK007083,1,744,69661,-ara1,JK007083-ara1
JK001127,0774IbnKathir.TalkhisKitabIstighatha,JK000383,1,774,83808,-ara1,JK000383-ara1
JK001127,0463IbnCabdBarr.TamhidMuwatta,Shamela0001719,8,463,1440990,-ara1,Shamela0001719-ara1
JK001127,0294IbnNasrMarwazi.QiyamRamadan,Shamela0012872,53,294,78338,-ara1,Shamela0012872-ara1
JK001127,0923AhmadQastallani.IrshadSari,Shamela0021715,10,923,3401828,-ara1.completed,Shamela0021715-ara1.completed
JK001127,0749IbnFadlAllahCumari.MasalikAbsar,Shamela0011790,1,749,1128268,-ara1,Shamela0011790-ara1
JK001127,0902Sakhawi.AjwibaMurdiyya,Sham19Y0017878,4,902,183840,-ara1,Sham19Y0017878-ara1
JK001127,1081MuhammadSalihMazandarani.SharhUsulKafi,Shia001174Vols,1,1081,1847218,-ara1,Shia001174Vols-ara1
JK001127,0488IbnFutuhHumaydi.JamcBaynaSahihayn,JK007065,4,488,457750,-ara1,JK007065-ara1
JK001127,1112IbnJumcaHuwayzi.TafsirNurThaqalayn,Shia002389Vols,1,1112,1051070,-ara1,Shia002389Vols-ara1
JK001127,0381IbnMuqriIsbahani.Fawaid,Shamela0029942,1,381,10615,-ara1,Shamela0029942-ara1
JK001127,0181IbnMubarak.Musnad,Shia001881,1,181,38400,-ara1,Shia001881-ara1
JK001127,0880IbnAhmadShamsDinAsyuti.IthafAkhissa,Sham19Y0014045,2,880,83989,-ara1,Sham19Y0014045-ara1
JK001127,0402MuhammadSaydawi.MucjamShuyukh,JK000667,1,402,25013,-ara1,JK000667-ara1
JK001127,0241IbnHanbal.FadailSahaba,JK000482,1,241,127448,-ara1.mARkdown,JK000482-ara1.mARkdown
JK001127,0619IbnCabdWahidGhafiqi.LamahatAnwar,ShamAY0034080,4,619,128141,-ara1,ShamAY0034080-ara1
JK001127,0400IbnCaliHarrani.TuhafCuqul,Shia001153,1,400,159256,-ara1,Shia001153-ara1
JK001127,0312IbnCaliTusi.MukhtasarAhkam,Shamela0005583,4,312,88627,-ara1,Shamela0005583-ara1
JK001127,0371AhmadJurjani.Mucjam,Shamela0013176,1,371,29625,-ara1,Shamela0013176-ara1
JK001127,0576IbnMuhammadSilafi.MashyakhaBaghdadiyya,Shamela0030623Vols,1,576,173929,-ara1,Shamela0030623Vols-ara1
JK001127,0339AbuJacfarIbnBukhturi.MajmucMusannafat,Shamela0005737,1,339,47090,-ara1,Shamela0005737-ara1
JK001127,0346AsammNaysaburi.Majmuc,Shamela0038194,2,346,36010,-ara1,Shamela0038194-ara1
JK001127,1104IbnHasanHurrCamili.WasailShica,Shia001187Vols,1,1104,3396204,-ara1,Shia001187Vols-ara1
JK001127,0310Tabari.JamicBayan,Shamela0007798,1,310,2910592,-ara1.inProgress,Shamela0007798-ara1.inProgress
JK001127,0855BadrDinCayni.BinayaSharhHidaya,Shamela0000427,1,855,2672419,-ara1,Shamela0000427-ara1
JK001127,0294IbnNasrMarwazi.TaczimQadrSalat,Shamela0013087,5,294,118226,-ara1,Shamela0013087-ara1
JK001127,0671AbuCabdAllahQurtubi.JamicLiAhkamQuran,Shia002616Vols,4,671,2198957,-ara1,Shia002616Vols-ara1
JK001127,0430AbuNucaymIsbahani.MacrifaSahaba,JK009408,3,430,760680,-ara1.completed,JK009408-ara1.completed
JK001127,0676Nawawi.TahdhibAsma,Shamela0009702,1,676,340596,-ara1.completed,Shamela0009702-ara1.completed
JK001127,1205MurtadaZabidi.TakhrijAhadithIhyaCulumDin,Sham19Y0038171,9,1205,797873,-ara1,Sham19Y0038171-ara1
JK001127,0597IbnJawzi.Mudhish,JK001210,1,597,98334,-ara1,JK001210-ara1
JK001127,0643DiyaDinMuqaddasi.AhadithMukhatara,Shamela0010480,7,643,595389,-ara1,Shamela0010480-ara1
JK001127,0354IbnHibbanBusti.Thiqat,Shamela0005816,1,354,515037,-ara1.completed,Shamela0005816-ara1.completed
JK001127,0923AhmadQastallani.MawahibLaduniyya,Shamela0023685,8,923,467785,-ara1,Shamela0023685-ara1
JK001127,0728IbnTaymiyya.MinhajSunna,Shamela0000927,1,728,648679,-ara1,Shamela0000927-ara1
JK001127,0885BurhanDinBiqaci.MasacidNazar,Shamela0001404,6,885,148063,-ara1,Shamela0001404-ara1
JK001127,0458QadiAbuYacla.IbtalTawilat,Shamela0022921,1,458,56715,-ara1,Shamela0022921-ara1
JK001127,0354IbnHibbanBusti.Sahih,Sham19Y0001729,20,354,1815054,-ara1,Sham19Y0001729-ara1
JK001127,0386AbuTalibMakki.QutQulub,Shamela0000482,3,386,382239,-ara1,Shamela0000482-ara1
JK001127,0211CabdRazzakSancani.Musannaf,Shamela0013174,10,211,754310,-ara1,Shamela0013174-ara1
JK001127,0327AbuBakrKharaiti.MuntaqaMinMakarim,JK001171,2,327,35336,-ara1,JK001171-ara1
JK001127,0353IbnMuhammadMakki.Fawaid,Shamela0009323,1,353,15624,-ara1,Shamela0009323-ara1
JK001127,0281IbnAbiDunya.Awliya,ShamAY0038128,1,281,11695,-ara1,ShamAY0038128-ara1
JK001127,0581IbnKharratIshbili.JamcBaynSahihayn,Sham19Y0020638,6,581,579344,-ara1,Sham19Y0020638-ara1
JK001127,0243HannadIbnSari.Zuhd,Shamela0013027,2,243,66777,-ara1,Shamela0013027-ara1
JK001127,0316IbnAbiDawudSijistani.Bacth,JK011319,1,316,6605,-ara1,JK011319-ara1
JK001127,0832AbuTayyibFasi.CiqdThamin,Sham19Y0020989,3,832,798026,-ara1,Sham19Y0020989-ara1
JK001127,0700MuhammadIbnMuhammadSabzawari.MacarijYaqin,Shia004012,1,700,94618,-ara1,Shia004012-ara1
JK001127,0306IbnHayyanDabbi.AkhbarQudat,JK007001,2,306,235896,-ara1.completed,JK007001-ara1.completed
JK001127,0487AbuQasimMasisi.HadithSabuni,ShamAY0032870,2,487,11758,-ara1,ShamAY0032870-ara1
JK001127,1250Shawkani.NaylAwtar,Shamela0009242,6,1250,1183626,-ara1,Shamela0009242-ara1
JK001127,0852IbnHajarCasqalani.IthafMahara,Shamela0026324,3,852,1885566,-ara1,Shamela0026324-ara1
JK001127,0458Bayhaqi.AsmaWaSifat,Shamela0009270,4,458,152024,-ara1.completed,Shamela0009270-ara1.completed
JK001127,0327AbuBakrKharaiti.MakarimAkhlaq,ShamAY0033949,2,327,71370,-ara1,ShamAY0033949-ara1
JK001127,0281IbnAbiDunya.SifatNar,JK009172,1,281,14016,-ara1.mARkdown,JK009172-ara1.mARkdown
JK001127,0852IbnHajarCasqalani.NukatCalaSahihBukhari,Sham19Y0132963,1,852,135492,-ara1,Sham19Y0132963-ara1
JK001127,0911Suyuti.SharhSunanNasai,ShamAY0033910,9,911,354420,-ara1,ShamAY0033910-ara1
JK001127,0387IbnBattaCukbari.IbanaCanSharica,JK001487,1,387,113190,-ara1,JK001487-ara1
JK001127,0987ZaynDinMalibari.IsticdadLiMawt,Shamela0000483,1,987,18211,-ara1,Shamela0000483-ara1
JK001127,0923IbnCabdAllahKhazraji.KhulasatTadhhibTahdhibKamal,Shamela0005858,1,923,318024,-ara1.completed,Shamela0005858-ara1.completed
JK001127,0845Maqrizi.ImtacAsmac,Shia003616Vols,4,845,1709960,-ara1,Shia003616Vols-ara1
JK001127,0373AbuLaythSamarqandi.TanbihGhafilin,Shamela0010488,1,373,142033,-ara1,Shamela0010488-ara1
JK001127,0335IbnKulaybShashi.Musnad,Shamela0013066,1,335,108879,-ara1,Shamela0013066-ara1
JK001127,0548IbnHasanTabarsi.MakarimAkhlaq,Shia001340,2,548,135191,-ara1,Shia001340-ara1
JK001127,1122MuhammadZurqani.SharhCalaMuwatta,Shamela0000551,1,1122,946947,-ara1,Shamela0000551-ara1
JK001127,0458Bayhaqi.DacawatKabir,Shamela0008970,8,458,60928,-ara1.completed,Shamela0008970-ara1.completed
JK001127,0247AhmadIbnCisa.Amali,Zaydiyya0000049,1,247,168139,-ara1,Zaydiyya0000049-ara1
JK001127,0449IbnBattalQurtubi.SharhSahihBukhari,JK009324,5,449,1139200,-ara1,JK009324-ara1
JK001127,0307AbuYaclaMawsili.Mucjam,JK000691,1,307,20595,-ara1,JK000691-ara1
JK001127,0290IbnAhmadIbnHanbal.FadailCuthman,Shamela0009322,1,290,17051,-ara1.mARkdown,Shamela0009322-ara1.mARkdown
JK001127,0388AbuSulaymanKhattabi.AclamHadith,Sham19Y0016946,2,388,222232,-ara1,Sham19Y0016946-ara1
JK001127,0335IbnAbiCawamm.FadailAbiHanifa,ShamAY0033942,1,335,65504,-ara1,ShamAY0033942-ara1
JK001127,0430AbuNucaymIsbahani.MusnadMustakhrajCalaSahihMuslim,JK000977,8,430,411983,-ara1,JK000977-ara1
JK001127,0230CaliIbnJacd.Musnad,Shia001901,7,230,121956,-ara1,Shia001901-ara1
JK001127,0329IbnYacqubKulayni.Kafi,Shia001122Vols,2,329,1411044,-ara1,Shia001122Vols-ara1
JK001127,0743SharafDinTibi.SharhMishkat,Sham19Y0122257,12,743,1063822,-ara1,Sham19Y0122257-ara1
JK001127,0807NurDinHaythami.MajmacZawaid,Shia001782Vols,4,807,1198771,-ara1,Shia001782Vols-ara1
JK001127,0817MajdDinFiruzabadi.SafarSacada,Sham19Y0132416,2,817,64218,-ara1,Sham19Y0132416-ara1
JK001127,0241IbnHanbal.Musnad,Shamela0025794,26,241,1620745,-ara1.completed,Shamela0025794-ara1.completed
JK001127,0505Ghazali.IhyaCulumDin,JK000001,11,505,992049,-ara1,JK000001-ara1
JK001127,0281IbnAbiDunya.TawaducWaKhumul,JK000002,1,281,11311,-ara1.mARkdown,JK000002-ara1.mARkdown
JK001127,0281IbnAbiDunya.Shukr,JK000013,1,281,11152,-ara1.mARkdown,JK000013-ara1.mARkdown
JK001127,0281IbnAbiDunya.Warac,JK000019,1,281,11248,-ara1.completed,JK000019-ara1.completed
JK001127,0458Bayhaqi.ShucabIman,JK000021,17,458,920400,-ara1.completed,JK000021-ara1.completed
JK001127,0430AbuNucaymIsbahani.HilyatAwliya,JK000022,54,430,1182043,-ara1.completed,JK000022-ara1.completed
JK001127,0281IbnAbiDunya.Hawatif,JK000050,3,281,18577,-ara1.mARkdown,JK000050-ara1.mARkdown
JK001127,0751IbnQayyimJawziyya.HadiArwah,JK000083,1,751,110194,-ara1,JK000083-ara1
JK001127,1327AhmadIbrahimCisa.TawdihMaqasid,JK000098,3,1327,227310,-ara1,JK000098-ara1
JK001127,0751IbnQayyimJawziyya.SawaciqMursala,JK000101,1,751,188272,-ara1,JK000101-ara1
JK001127,0303Nasai.SunanSughra,JK000130,8,303,354804,-ara1.completed,JK000130-ara1.completed
JK001127,1120IbnMuhammadBurhanDinDimashqi.BayanWaTacrif,JK000216,6,1120,154294,-ara1,JK000216-ara1
JK001127,0795IbnRajabHanbali.KalimatIkhsas,JK000340,1,795,5773,-ara1,JK000340-ara1
JK001127,0728IbnTaymiyya.MajmucFatawa,JK000381,1,728,2951978,-ara1,JK000381-ara1
JK001127,0982IbnMuhammadAbuSacud.IrshadCaqlSalim,JK000458,1,982,1057549,-ara1,JK000458-ara1
JK001127,0303Nasai.SunanKubra,JK000475,24,303,761509,-ara1.completed,JK000475-ara1.completed
JK001127,0385Daraqutni.Sunan,JK000477,1,385,302027,-ara1.completed,JK000477-ara1.completed
JK001127,0852IbnHajarCasqalani.IsabaFiTamyiz,JK000533,2,852,1073374,-ara1.completed,JK000533-ara1.completed
JK001127,0414AbuQasimRazi.Fawaid,JK000624,3,414,121143,-ara1,JK000624-ara1
JK001127,0307IbnHarunRuyani.Musnad,JK000653,2,307,102596,-ara1,JK000653-ara1
JK001127,0303Nasai.CamalYawmWaLayla,JK000735,4,303,75691,-ara1,JK000735-ara1
JK001127,0234IbnAbiShayba.Musannaf,JK000786,20,234,1279050,-ara1.completed,JK000786-ara1.completed
JK001127,0369AbuShaykhIsbahani.AkhlaqNabi,JK000918,2,369,66624,-ara1,JK000918-ara1
JK001127,0769IbnCabdAllahTaqiDinShibli.AkamMarjan,JK000940,1,769,73785,-ara1,JK000940-ara1
JK001127,1250Shawkani.TuhfatDhakirin,JK001012,3,1250,129634,-ara1,JK001012-ara1
JK001127,0281IbnAbiDunya.Mutammanin,JK001194,2,281,7708,-ara1.mARkdown,JK001194-ara1.mARkdown
JK001127,0911Suyuti.SharhSudur,JK001227,5,911,88641,-ara1,JK001227-ara1
JK001127,0745IbnMuhammadTaqiDinIbnImam.SilahMumin,JK001236,6,745,86106,-ara1,JK001236-ara1
JK001127,0600CabdGhaniMuqaddasi.TawhidLiLlah,JK001277,2,600,12841,-ara1,JK001277-ara1
JK001127,0509IbnShahridarDaylami.Firdaws,JK001297,5,509,179711,-ara1,JK001297-ara1
JK001127,0643DiyaDinMuqaddasi.FadailAcmal,JK001429,2,643,33009,-ara1,JK001429-ara1
JK001127,0927Culaymi.UnsJalil,JK003501,1,927,215431,-ara1,JK003501-ara1
JK001127,0764Safadi.WafiBiWafayat,JK003609,1,764,1960091,-ara1.completed,JK003609-ara1.completed
JK001127,0963IbnMuhammadIbnCiraqKanani.TanzihSharica,JK005005,2,963,253894,-ara1,JK005005-ara1
JK001127,0852IbnHajarCasqalani.MatalibCaliya,JK006801,7,852,369726,-ara1,JK006801-ara1
JK001127,1206IbnCabdWahhab.AhkamTamanniMawt,JK006884,1,1206,16208,-ara1,JK006884-ara1
JK001127,1206IbnCabdWahhab.Hadith,JK006897,1,1206,148498,-ara1,JK006897-ara1
