_T1,label,_T2,instances,date_B2,length,ext,value
JK000865,0329IbnIbrahimQummi.Tafsir,Shia002337Vols,3,329,248376,-ara1,Shia002337Vols-ara1
JK000865,1127IsmacilHaqqiBurusawi.RuhBayan,ShamAY0034059,4,1127,2429568,-ara1,ShamAY0034059-ara1
JK000865,0741IbnAhmadGharnatiKalbi.TashilLiCulumTanzil,JK001480,501,741,336301,-ara1,JK001480-ara1
JK000865,0360Tabarani.Tafsir,ShamAY0033108,135,360,606721,-ara1,ShamAY0033108-ara1
JK000865,0427AbuIshaqThaclabi.KashfWaBayan,Shamela0023578,99,427,1064415,-ara1.completed,Shamela0023578-ara1.completed
JK000865,0541IbnCatiyyaAndalusi.MuharrarWajiz,Shamela0023632,16,541,1185307,-ara1.completed,Shamela0023632-ara1.completed
JK000865,0520IbnMuhammadTurtushi.SirajMuluk,Shamela0001585,1,520,104765,-ara1.mARkdown,Shamela0001585-ara1.mARkdown
JK000865,1411MuhammadTahirBarnaji.SahihWaDacifTarikhTabari,Sham19Y0145435,9,1411,1893127,-ara1,Sham19Y0145435-ara1
JK000865,0537IbnMuhammadNajmDinNasafi.Qand,ShamAY0034644,1,537,158630,-ara1,ShamAY0034644-ara1
JK000865,1206IbnCabdWahhab.TafsirAyatMinQuran,Shamela0011099,1,1206,44885,-ara1,Shamela0011099-ara1
JK000865,0660SultanCulamaCizzDinDimashqi.TafsirQuran,JK007018,71,660,264218,-ara1,JK007018-ara1
JK000865,0548IbnHasanTabarsi.TafsirMajmacBayan,Shia002359Vols,39,548,1431572,-ara1,Shia002359Vols-ara1
JK000865,1404IbrahimQattan.TaysirTafsir,Tafsir09068,1,1404,385021,-ara1,Tafsir09068-ara1
JK000865,0923AhmadQastallani.IrshadSari,Shamela0021715,3,923,3401828,-ara1.completed,Shamela0021715-ara1.completed
JK000865,1182IbnIsmacilSancani.TathirIctiqad,Shamela0011098,2,1182,20539,-ara1,Shamela0011098-ara1
JK000865,0654SibtIbnJawzi.MiratZaman,SHAM19Y23644,3,654,2401897,-ara1,SHAM19Y23644-ara1
JK000865,0728IbnTaymiyya.DarTacarud,JK000362,1,728,672588,-ara1,JK000362-ara1
JK000865,0320IbnMascudCayyashi.Tafsir,Shia002335Vols,2,320,241978,-ara1,Shia002335Vols-ara1
JK000865,0300MuallifMajhul.RisalataHashimiWaKindi,SyriacStudies00001,1,300,32824,-ara1,SyriacStudies00001-ara1
JK000865,0541IbnCatiyaAndalusi.MuharrirWajiz,Tafsir02014,1,541,1036459,-ara1,Tafsir02014-ara1
JK000865,0884AbuDharrSibtIbnCajami.KunuzDhahab,Shamela0011786,1,884,159422,-ara1,Shamela0011786-ara1
JK000865,0905IbnCabdRahmanIjiShafici.Tafsir,Shamela0029743,80,905,369251,-ara1,Shamela0029743-ara1
JK000865,1081MuhammadSalihMazandarani.SharhUsulKafi,Shia001174Vols,1,1081,1847218,-ara1,Shia001174Vols-ara1
JK000865,1112IbnJumcaHuwayzi.TafsirNurThaqalayn,Shia002389Vols,1,1112,1051070,-ara1,Shia002389Vols-ara1
JK000865,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,Sham19Y0013231,13,468,2703477,-ara1,Sham19Y0013231-ara1
JK000865,0836FaqihYusuf.ThamaratYanica,Zaydiyya0000274,2,836,249588,-ara1,Zaydiyya0000274-ara1
JK000865,0465IbnHawazinQushayri.LataifIsharat,Shamela0023629,13,465,401203,-ara1,Shamela0023629-ara1
JK000865,0920IbnMahmudNakhjawani.FawatihIlahiyya,Shamela0023624,4,920,541913,-ara1,Shamela0023624-ara1
JK000865,1317KhayrDinAlusi.FathAllahHamid,Sham19Y0011326,1,1317,94690,-ara1,Sham19Y0011326-ara1
JK000865,1412SayyidTabatabai.TafsirMizan,Shia002406Vols,29,1412,2365871,-ara1,Shia002406Vols-ara1
JK000865,0829TaqiDinDimashqiHisni.DafcShubh,Shia003724,1,829,46729,-ara1,Shia003724-ara1
JK000865,1091MuhammadMuhsinFaydKashani.TafsirSafi,Shia002382Vols,44,1091,856250,-ara1,Shia002382Vols-ara1
JK000865,1450MuhammadCaliSabuni.MukhtasarTafsirIbnKathir,Tafsir09084,2,1450,803383,-ara1,Tafsir09084-ara1
JK000865,0310Tabari.JamicBayan,Shamela0007798,10,310,2910592,-ara1.inProgress,Shamela0007798-ara1.inProgress
JK000865,0966HusaynDiyarbakri.TarikhKhamis,Shamela0009784,2,966,551076,-ara1,Shamela0009784-ara1
JK000865,1354RashidRida.Manar,Shamela0006947,1,1354,6513230,-ara1,Shamela0006947-ara1
JK000865,0505Ghazali.JawahirQuran,Shamela0009883,2,505,31826,-ara1,Shamela0009883-ara1
JK000865,0855BadrDinCayni.BinayaSharhHidaya,Shamela0000427,1,855,2672419,-ara1,Shamela0000427-ara1
JK000865,0656IbnCabdQawiMundhiri.TarghibWaTarhib,Sham19Y0013223,2,656,890600,-ara2,Sham19Y0013223-ara2
JK000865,0845Maqrizi.DuSari,Shamela0010830,2,845,8641,-ara1,Shamela0010830-ara1
JK000865,0207IbnZiyadFarra.MacaniQuran,Shamela0023634,3,207,230759,-ara1,Shamela0023634-ara1
JK000865,0360Tabarani.TafsirKabir,Tafsir02091,138,360,691178,-ara1,Tafsir02091-ara1
JK000865,0471CabdQahirJurjani.DarjDurar,Sham19Y0122187,4,471,435927,-ara1,Sham19Y0122187-ara1
JK000865,0250HudHawari.Tafsir,Tafsir06048,27,250,392985,-ara1,Tafsir06048-ara1
JK000865,0213IbnHisham.SiraNabawiyya,Shamela0023833,1,213,279337,-ara1.completed,Shamela0023833-ara1.completed
JK000865,0478IbnMuhammadDamghani.QamusQuran,ShamAY0034085,1,478,73027,-ara1,ShamAY0034085-ara1
JK000865,0671AbuCabdAllahQurtubi.JamicLiAhkamQuran,Shia002616Vols,11,671,2198957,-ara1,Shia002616Vols-ara1
JK000865,1044IbnBurhanDinHalabi.SiraHalabiyya,Shamela0009873,1,1044,650292,-ara1,Shamela0009873-ara1
JK000865,0730NizamDinNaysaburi.GharaibQuran,Shamela0023613,34,730,1428093,-ara1,Shamela0023613-ara1
JK000865,0430AbuNucaymIsbahani.MacrifaSahaba,JK009408,2,430,760680,-ara1.completed,JK009408-ara1.completed
JK000865,0927Culaymi.UnsJalil,JK003501,1,927,215431,-ara1,JK003501-ara1
JK000865,1393MuhammadTahirIbnCashurTunisi.TahrirWaTanwir,Shamela0009776,8,1393,2910513,-ara1,Shamela0009776-ara1
JK000865,0800IbnCadilHanbali.LubabFiCulumKitab,JK009266,16,800,2900262,-ara1,JK009266-ara1
JK000865,0219IbnZubayrHumaydi.Musnad,Shamela0008493,1,219,81358,-ara1,Shamela0008493-ara1
JK000865,0255Jahiz.Hayawan,Shamela0023775,1,255,402927,-ara1.completed,Shamela0023775-ara1.completed
JK000865,0728IbnTaymiyya.JawabSahih,Shamela0000170,9,728,354137,-ara1,Shamela0000170-ara1
JK000865,0597IbnJawzi.ZadMasir,JK000791,272,597,760452,-ara1,JK000791-ara1
JK000865,0616MuhibbDinCukbari.TibyanFiIcrabQuran,Shamela0022928,2,616,248127,-ara1,Shamela0022928-ara1
JK000865,0855BadrDinCayni.CumdatQari,Shamela0005756,6,855,4647745,-ara1.completed,Shamela0005756-ara1.completed
JK000865,0728IbnTaymiyya.JamicMasail,Shamela0022797,1,728,375278,-ara1,Shamela0022797-ara1
JK000865,0538JarAllahZamakhshari.Kashshaf,ShamAY0034052,22,538,777466,-ara1,ShamAY0034052-ara1
JK000865,0786IbnMuhammadBabarti.CinayaSharhHidaya,Shamela0009403,1,786,1176230,-ara1,Shamela0009403-ara1
JK000865,0743SharafDinTibi.FutuhGhayb,Sham19Y0020891,12,743,2088680,-ara1,Sham19Y0020891-ara1
JK000865,1316IbnCumarBantaniJawi.MarahLabid,Shamela0022769,399,1316,538159,-ara1,Shamela0022769-ara1
JK000865,0790IbnMusaGharnatiShatibi.Ictisam,Shamela0036558,1,790,181198,-ara1,Shamela0036558-ara1
JK000865,0774IbnKathir.TafsirQuran,Shamela0008473,17,774,1582344,-ara1.completed,Shamela0008473-ara1.completed
JK000865,0429AbuMansurThacalibi.Jawahir,ShamAY0034066,1,429,469583,-ara1,ShamAY0034066-ara1
JK000865,0508MuhammadIbnIbrahimKindi.BayanSharc,ShamIbadiyya0000967,1,508,638562,-ara1,ShamIbadiyya0000967-ara1
JK000865,0399IbnAbiZamanaynIlbiri.Tafsir,JK007095,840,399,229293,-ara1,JK007095-ara1
JK000865,0468IbnAhmadWahidiNaysaburi.WajizFiTafsir,JK000462,968,468,190121,-ara1,JK000462-ara1
JK000865,0275AbuHawariCumani.Diraya,ShamIbadiyya0000441,4,275,62818,-ara1,ShamIbadiyya0000441-ara1
