_T1,label,_T2,instances,date_B2,length,ext,value
JK000533,0751IbnQayyimJawziyya.RawdatMuhibbin,ShamAY0038393,2,751,113652,-ara2,ShamAY0038393-ara2
JK000533,0728IbnTaymiyya.Iman,Sham19Y0020587,10,728,181852,-ara1,Sham19Y0020587-ara1
JK000533,0590AbuKhayrQazwini.MukhtarMinAhadith,ShamAY0032945,1,590,7355,-ara1,ShamAY0032945-ara1
JK000533,0795IbnRajabHanbali.JamicCulumWaHikam,Shamela0010443,13,795,188484,-ara1,Shamela0010443-ara1
JK000533,1206IbnCabdWahhab.MukhtasarSira,ShamAY0034441,37,1206,154434,-ara1,ShamAY0034441-ara1
JK000533,0321AbuJacfarTahawi.MukhtasarIkhtilafCulama,JK000292,4,321,362017,-ara1,JK000292-ara1
JK000533,0256Bukhari.KhalqAfcal,Shamela0009697,1,256,24566,-ara1,Shamela0009697-ara1
JK000533,0797IbnCaquli.Rasf,Sham19Y0127700,43,797,212284,-ara1,Sham19Y0127700-ara1
JK000533,0463KhatibBaghdadi.MuttafiqWaMuftariq,Shamela0009076,30,463,211068,-ara1.completed,Shamela0009076-ara1.completed
JK000533,0281IbnAbiDunya.MujabuDacwa,Shamela0012936,5,281,11958,-ara1.completed,Shamela0012936-ara1.completed
JK000533,0852IbnHajarCasqalani.CujabFiBayanAsbab,Shamela0002102,25,852,179735,-ara1,Shamela0002102-ara1
JK000533,0463IbnCabdBarr.BahjatMajalis,Shamela0000558,6,463,137158,-ara1,Shamela0000558-ara1
JK000533,0770IbnCallamaHilli.IdahFawaid,Shia000111Vols,1,770,798468,-ara1,Shia000111Vols-ara1
JK000533,0281IbnAbiDunya.Juc,Shamela0009306,1,281,15615,-ara1.mARkdown,Shamela0009306-ara1.mARkdown
JK000533,0456IbnHazm.MuhallaBiAthar,Shamela0000767,49,456,1480381,-ara1.completed,Shamela0000767-ara1.completed
JK000533,0600CabdGhaniMuqaddasi.MinManaqibNisaSahabiyyat,Shamela0026710,2,600,2599,-ara1,Shamela0026710-ara1
JK000533,0621IbnSirma.Arbacun,ShamAY0032837,1,621,6228,-ara1,ShamAY0032837-ara1
JK000533,0698IbnFaraGhassani.NuzhatAbsar,ShamAY0033595,7,698,27379,-ara1,ShamAY0033595-ara1
JK000533,0240KhalifaIbnKhayyat.Musnad,Shamela0012863,6,240,4517,-ara1,Shamela0012863-ara1
JK000533,0385IbnShahin.TarghibFiFadailAcmal,ShamAY0034002,5,385,39137,-ara2,ShamAY0034002-ara2
JK000533,1127IsmacilHaqqiBurusawi.RuhBayan,ShamAY0034059,29,1127,2429568,-ara1,ShamAY0034059-ara1
JK000533,0279Baladhuri.AnsabAshraf,Shamela0009773,136,279,1107224,-ara1.completed,Shamela0009773-ara1.completed
JK000533,1422MuqbilWadici.TarajimRijal,Shamela0029879,2,1422,114961,-ara1,Shamela0029879-ara1
JK000533,0281IbnAbiDunya.Qanaca,Shamela0022347,1,281,9508,-ara1.mARkdown,Shamela0022347-ara1.mARkdown
JK000533,0852IbnHajarCasqalani.GharaibMinMusannadFirdaws,ShamAY0032826,87,852,373423,-ara1,ShamAY0032826-ara1
JK000533,1100MuhammadItlidi.IclamNas,JK009306,1,1100,79884,-ara1,JK009306-ara1
JK000533,1152IbrahimShajari.TabaqatZaydiyya,Zaydiyya0000336,3,1152,248845,-ara1,Zaydiyya0000336-ara1
JK000533,0511IbnMandahYahya.ManCasha,Shamela0009628,4,511,2672,-ara1,Shamela0009628-ara1
JK000533,0321AbuJacfarTahawi.SharhMushkilAthar,Shamela0022547,90,321,844016,-ara1,Shamela0022547-ara1
JK000533,0852IbnHajarCasqalani.TabsirMuntabih,Shamela0004092,4,852,206531,-ara1,Shamela0004092-ara1
JK000533,0800IbnCaliYamaniZabidi.JawharaNayyira,Shamela0021596,2,800,384495,-ara1,Shamela0021596-ara1
JK000533,0756TaqiDinSubki.Ibhaj,Sham19Y0147104,14,756,619208,-ara3,Sham19Y0147104-ara3
JK000533,0360Tabarani.Tafsir,ShamAY0033108,8,360,606721,-ara1,ShamAY0033108-ara1
JK000533,0476AclamShantamari.AshcarShucara,Shamela0005449,2,476,80017,-ara1,Shamela0005449-ara1
JK000533,0772ShamsDinHanbaliZarqashi.SharhCalaMukhtasarKhiraqi,Shamela0021743,16,772,583799,-ara1,Shamela0021743-ara1
JK000533,0362AbuFarajIsbahani.MaqatilTalibiyyin,Shamela0012404,2,362,128873,-ara1.completed,Shamela0012404-ara1.completed
