_T1,label,_T2,instances,date_B2,length,ext,value
JK001280,0362AbuFarajIsbahani.MaqatilTalibiyyin,Shamela0012404,1,362,128873,-ara1.completed,Shamela0012404-ara1.completed
JK001280,0855IbnSabbaghMakki.FusulMuhimma,Shia003727Vols,5,855,436910,-ara1,Shia003727Vols-ara1
JK001280,1225IbnNasirNajdi.FawakihCidhab,JK010001,1,1225,1228829,-ara1,JK010001-ara1
JK001280,1111IbnNasirMuhalla.MatmahAmal,Zaydiyya0000035,2,1111,87593,-ara1,Zaydiyya0000035-ara1
JK001280,0630IbnCaliShaficiQalci.TahdhibRiyasa,JK001310,6,630,34304,-ara1,JK001310-ara1
JK001280,0671AbuCabdAllahQurtubi.JamicLiAhkamQuran,Shia002616Vols,1,671,2198957,-ara1,Shia002616Vols-ara1
JK001280,0328IbnCabdRabbihi.CiqdFarid,Shamela0023789,20,328,552801,-ara1.completed,Shamela0023789-ara1.completed
JK001280,1325IbnMutahharHalabi.NahjHaqq,Zaydiyya0000258,1,1325,80489,-ara1,Zaydiyya0000258-ara1
JK001280,0652IbnTalhaKamalDinNasibi.MatalibSaul,Shia003702,3,652,94885,-ara1,Shia003702-ara1
JK001280,0845Maqrizi.ImtacAsmac,Shia003616Vols,1,845,1709960,-ara1,Shia003616Vols-ara1
JK001280,0736IbnDawadari.KanzDurar,Sham19Y0018147,5,736,797950,-ara1.completed,Sham19Y0018147-ara1.completed
JK001280,1396KhayrDinZirikli.Aclam,Shamela0012286,1,1396,1148274,-ara1.completed,Shamela0012286-ara1.completed
JK001280,0807NurDinHaythami.MajmacZawaid,Shia001782Vols,1,807,1198771,-ara1,Shia001782Vols-ara1
JK001280,0430MuwaffaqHusaynJurjani.Ictibar,Zaydiyya0000013,1,430,109990,-ara1,Zaydiyya0000013-ara1
JK001280,0659SadrDinBasri.Hamasa,JK006907,1,659,69842,-ara1,JK006907-ara1
JK001280,1339ShaykhSharicaIsbahani.QawlSurah,Shia001561,2,1339,59368,-ara1,Shia001561-ara1
JK001280,1031BahaDinCamili.Kashkul,JK009365,2,1031,178994,-ara1,JK009365-ara1
JK001280,0749ZaynDinIbnWardi.Tarikh,Shamela0006624,1,749,251874,-ara1,Shamela0006624-ara1
JK001280,0774IbnKathir.Bidaya,Shamela0004445,1,774,2192600,-ara1.completed,Shamela0004445-ara1.completed
JK001280,0571IbnCasakir.TarikhDimashq,JK000916,35,571,8459145,-ara1.mARkdown,JK000916-ara1.mARkdown
JK001280,1450JamicaIslamiyya.MajallaJIMN,Shamela0004473,1,1450,5221427,-ara1,Shamela0004473-ara1
JK001280,0942IbnYusufShami.SubulHuda,Shia003732Vols,2,942,1849142,-ara1,Shia003732Vols-ara1
JK001280,0733Nuwayri.NihayaArab,Shamela0010283,9,733,2398272,-ara1.completed,Shamela0010283-ara1.completed
JK001280,0363QadiNucman.ManaqibWaMathalib,EShia0086596,1,363,91954,-ara1.completed,EShia0086596-ara1.completed
JK001280,0852IbnHajarCasqalani.IsabaFiTamyiz,JK000533,1,852,1073374,-ara1.completed,JK000533-ara1.completed
JK001280,0463IbnCabdBarr.IsticabFiMacrifatAshab,JK000778,2,463,395188,-ara1.completed,JK000778-ara1.completed
JK001280,0630IbnAthirCizzDin.Kamil,JK000911,1,630,1349726,-ara1.mARkdown,JK000911-ara1.mARkdown
JK001280,0850ShihabDinIbshihi.Mustatraf,JK001336,3,850,273524,-ara1,JK001336-ara1
JK001280,0764Safadi.WafiBiWafayat,JK003609,1,764,1960091,-ara1.completed,JK003609-ara1.completed
JK001280,1100MuhammadItlidi.IclamNas,JK009306,3,1100,79884,-ara1,JK009306-ara1
JK001280,0346Mascudi.MurujDhahab,JK010344,1,346,381917,-ara1.completed,JK010344-ara1.completed
JK001280,0654SibtIbnJawzi.MiratZaman,SHAM19Y23644,7,654,2401897,-ara1,SHAM19Y23644-ara1
JK001280,1346LuisShikhuYasuci.MajaniAdab,Sham19Y0000259,2,1346,361402,-ara1,Sham19Y0000259-ara1
JK001280,0619AbuCabbasSharishi.SharhMaqamatHariri,Sham19Y0000760,3,619,412261,-ara1,Sham19Y0000760-ara1
JK001280,1337CabdQadirMajlisi.NuzhatAfkar,Sham19Y0145166,1,1337,267232,-ara1,Sham19Y0145166-ara1
JK001280,1411MuhammadTahirBarnaji.SahihWaDacifTarikhTabari,Sham19Y0145435,1,1411,1893127,-ara1,Sham19Y0145435-ara1
JK001280,0654SibtIbnJawzi.TadhkiratKhawass,ShamAY0033599,1,654,77619,-ara1,ShamAY0033599-ara1
JK001280,0321IbnDuraydAzdi.TacliqMinAmali,ShamIbadiyya0000612,2,321,20857,-ara1,ShamIbadiyya0000612-ara1
JK001280,0673AbuMahasinYaghmuri.NurQabas,Shamela0000678,5,673,68525,-ara1.completed,Shamela0000678-ara1.completed
JK001280,0711IbnManzurIfriqi.MukhtasarTarikhDimashq,Shamela0003118,15,711,2397281,-ara1.completed,Shamela0003118-ara1.completed
JK001280,0742Mizzi.TahdhibKamal,Shamela0003722,1,742,2593711,-ara1.completed,Shamela0003722-ara1.completed
JK001280,0874IbnTaghribirdi.MawridLatafa,Shamela0006669,1,874,58850,-ara1.completed,Shamela0006669-ara1.completed
JK001280,0328IbnCabdRabbihi.TabaicNisa,Shamela0006945,23,328,29656,-ara1.completed,Shamela0006945-ara1.completed
JK001280,1354RashidRida.Manar,Shamela0006947,10,1354,6513230,-ara1,Shamela0006947-ara1
JK001280,1332ZaynabFawwaz.DurrManthur,Shamela0009229,20,1332,236879,-ara1.completed,Shamela0009229-ara1.completed
JK001280,0310Tabari.Tarikh,Shamela0009783BK1,1,310,1458735,-ara1.completed,Shamela0009783BK1-ara1.completed
JK001280,0966HusaynDiyarbakri.TarikhKhamis,Shamela0009784,1,966,551076,-ara1,Shamela0009784-ara1
JK001280,0789IbnMuhammadKhuzaci.TakhrijDalalat,Shamela0009790,2,789,169650,-ara1,Shamela0009790-ara1
JK001280,0646IbnQifti.InbahRuwat,Shamela0010525,1,646,250749,-ara1.completed,Shamela0010525-ara1.completed
JK001280,0562IbnHamdun.TadhkiraHamduniyya,Shamela0010646,11,562,735591,-ara1,Shamela0010646-ara1
JK001280,0538JarAllahZamakhshari.RabicAbrar,Shamela0010668,2,538,312192,-ara1,Shamela0010668-ara1
JK001280,0837IbnCaliIbnHijjaHamawi.ThamaratAwraq,Shamela0011056,3,837,117402,-ara1,Shamela0011056-ara1
JK001280,0911Suyuti.TarikhKhulafa,Shamela0011997,1,911,131955,-ara1,Shamela0011997-ara1
JK001280,0732AbuFida.MukhtasarFiAkhbar,Shamela0012715,1,732,315725,-ara1.completed,Shamela0012715-ara1.completed
JK001280,0280IbnTayfur.BallaghatNisa,Shamela0012848,45,280,53231,-ara1,Shamela0012848-ara1
JK001280,1347BashirYamut.Shacirat,Shamela0021508,7,1347,36631,-ara1.completed,Shamela0021508-ara1.completed
JK001280,0630IbnAthirCizzDin.UsdGhaba,Shamela0023700,2,630,939384,-ara1.completed,Shamela0023700-ara1.completed
