_T1,label,_T2,instances,date_B2,length,ext,value
JK003608,0279Baladhuri.AnsabAshraf,Shamela0009773,1,279,1107224,-ara1.completed,Shamela0009773-ara1.completed
JK003608,0852IbnHajarCasqalani.TabsirMuntabih,Shamela0004092,1,852,206531,-ara1,Shamela0004092-ara1
JK003608,0914IbnYahyaWansharisi.Wafayat,ShamAY0034655,2,914,28380,-ara1,ShamAY0034655-ara1
JK003608,0756TaqiDinSubki.Ibhaj,Sham19Y0147104,3,756,619208,-ara3,Sham19Y0147104-ara3
JK003608,0902Sakhawi.Buldaniyyat,JK007062,9,902,37366,-ara1.completed,JK007062-ara1.completed
JK003608,0436AbuFadlMikali.Diwan,JK007581,1,436,5730,-ara1,JK007581-ara1
JK003608,0826IbnCiraqi.TahrirFatawa,Sham19Y0127671,6,826,763664,-ara1,Sham19Y0127671-ara1
JK003608,0573NashwanHimyari.ShamsCulum,Shamela0023358,1,573,729656,-ara1,Shamela0023358-ara1
JK003608,0597CimadDinKatib.KharidatQasr,JK009370Vols,1,597,699015,-ara1.completed,JK009370Vols-ara1.completed
JK003608,0833QadiShammac.MatalicTamam,ShamAY0036197,1,833,83944,-ara1,ShamAY0036197-ara1
JK003608,0520IbnMuhammadTurtushi.SirajMuluk,Shamela0001585,1,520,104765,-ara1.mARkdown,Shamela0001585-ara1.mARkdown
JK003608,1304CabdHayyLaknawi.TadhkiratRashid,ShamAY0036018,32,1304,180174,-ara1,ShamAY0036018-ara1
JK003608,1450WalidUmawi.MucjamAshabIbnTaymiyya,Shamela0021524,2,1450,31649,-ara1,Shamela0021524-ara1
JK003608,0458Bayhaqi.ShucabIman,JK000021,1,458,920400,-ara1.completed,JK000021-ara1.completed
JK003608,0430AbuNucaymIsbahani.HilyatAwliya,JK000022,2,430,1182043,-ara1.completed,JK000022-ara1.completed
JK003608,0851IbnQadiShuhba.TabaqatShaficiya,JK000195,33,851,117607,-ara1.inProgress,JK000195-ara1.inProgress
JK003608,0526IbnAbiYacla.TabaqatHanabila,JK000213,1,526,168626,-ara1.completed,JK000213-ara1.completed
JK003608,0977KhatibShirbini.Iqnac,JK000291,1,977,259081,-ara1,JK000291-ara1
JK003608,0927Nucaymi.DarisFiMadaris,JK000417,9,927,221681,-ara1.mARkdown,JK000417-ara1.mARkdown
JK003608,0852IbnHajarCasqalani.IsabaFiTamyiz,JK000533,1,852,1073374,-ara1.completed,JK000533-ara1.completed
JK003608,1182IbnIsmacilSancani.TawdihAfkar,JK000995,1,1182,187973,-ara1,JK000995-ara1
JK003608,1250Shawkani.BadrTalic,JK000998,319,1250,189866,-ara1.completed,JK000998-ara1.completed
JK003608,0597IbnJawzi.BustanWacizin,JK000999,1,597,83852,-ara1,JK000999-ara1
JK003608,0466IbnSinanKhafaji.SirrFasaha,JK001090,1,466,55588,-ara1,JK001090-ara1
JK003608,0850ShihabDinIbshihi.Mustatraf,JK001336,3,850,273524,-ara1,JK001336-ara1
JK003608,1111MuhammadAminMuhibbi.KhulasatAthar,JK003502,5,1111,621281,-ara1,JK003502-ara1
JK003608,0764Safadi.WafiBiWafayat,JK003609,3,764,1960091,-ara1.completed,JK003609-ara1.completed
JK003608,0852IbnHajarCasqalani.ZahrNadirFiHalKhadir,JK006670,1,852,20595,-ara1,JK006670-ara1
JK003608,0763IbnMuflihHanbaliMuqaddasi.AdabSharciyya,JK007054,1,763,358509,-ara1,JK007054-ara1
JK003608,0333IbnMarwanDinawari.MujalasaWaJawahirCilm,JK007082,1,333,213781,-ara1.mARkdown,JK007082-ara1.mARkdown
JK003608,1069IbnAhmadShihabDinQalyubi.Hashiyatan,JK007141,1,1069,590267,-ara1,JK007141-ara1
JK003608,0837IbnCaliIbnHijjaHamawi.TayyibMadhaq,JK009204,1,837,78524,-ara1,JK009204-ara1
JK003608,0852IbnHajarCasqalani.InbaGhumr,JK009239,880,852,406219,-ara1,JK009239-ara1
JK003608,0414AbuHayyanTawhidi.Basair,JK009288,1,414,304783,-ara1,JK009288-ara1
JK003608,1195CabdRahmanAnsari.Tuhfa,JK010276,1,1195,66075,-ara1,JK010276-ara1
JK003608,0854IbnCarabshah.CajaibMaqdur,JK010338,2,854,72044,-ara1,JK010338-ara1
JK003608,0346Mascudi.MurujDhahab,JK010344,1,346,381917,-ara1.completed,JK010344-ara1.completed
JK003608,0767Balawi.TajMafriq,JK010478,1,767,73542,-ara1,JK010478-ara1
JK003608,0854IbnCarabshah.FakihatKhulafa,JK010770,1,854,112523,-ara1,JK010770-ara1
JK003608,0654SibtIbnJawzi.MiratZaman,SHAM19Y23644,5,654,2401897,-ara1,SHAM19Y23644-ara1
JK003608,1346LuisShikhuYasuci.MajaniAdab,Sham19Y0000259,4,1346,361402,-ara1,Sham19Y0000259-ara1
JK003608,0619AbuCabbasSharishi.SharhMaqamatHariri,Sham19Y0000760,1,619,412261,-ara1,Sham19Y0000760-ara1
JK003608,0974IbnHajarHaytami.FathMubin,Sham19Y0008889,1,974,179868,-ara1,Sham19Y0008889-ara1
JK003608,0656IbnCabdQawiMundhiri.TarghibWaTarhib,Sham19Y0013223,1,656,890600,-ara2,Sham19Y0013223-ara2
JK003608,0803NasirDinIbnZurayq.ManTakallamaFihiDaraqutni,Sham19Y0013244,1,803,25670,-ara1,Sham19Y0013244-ara1
JK003608,0804IbnMulaqqin.Tawdih,Sham19Y0013252,47,804,4006476,-ara1,Sham19Y0013252-ara1
JK003608,0986IbnCaliFattani.MajmacBihar,Sham19Y0013631,1,986,848534,-ara1,Sham19Y0013631-ara1
