_T1,label,_T2,instances,date_B2,length,ext,value
JK000022,0321AbuJacfarTahawi.MukhtasarIkhtilafCulama,JK000292,7,321,362017,-ara1,JK000292-ara1
JK000022,0281IbnAbiDunya.WajalWaTawaththuq,JK000070,2,281,4811,-ara1.mARkdown,JK000070-ara1.mARkdown
JK000022,0795IbnRajabHanbali.JamicCulumWaHikam,Shamela0010443,96,795,188484,-ara1,Shamela0010443-ara1
JK000022,0660IbnCadim.Insaf,ShamAY0035833,1,660,23283,-ara1,ShamAY0035833-ara1
JK000022,1206IbnCabdWahhab.MukhtasarSira,ShamAY0034441,34,1206,154434,-ara1,ShamAY0034441-ara1
JK000022,0579AbuFathKhiraqi.Fawaid,ShamAY0032766,3,579,6137,-ara1,ShamAY0032766-ara1
JK000022,1349MuhammadCabdCazizKhawli.AdabNabawi,Sham19Y0009763,5,1349,83656,-ara1,Sham19Y0009763-ara1
JK000022,0463KhatibBaghdadi.MuttafiqWaMuftariq,Shamela0009076,38,463,211068,-ara1.completed,Shamela0009076-ara1.completed
JK000022,0175LaythIbnSacd.Cawali,JK000492,1,175,2287,-ara1,JK000492-ara1
JK000022,0324IbnMuhammadCanbari.Majalis,Shamela0029716,1,324,2448,-ara1,Shamela0029716-ara1
JK000022,0793AbuHasanMalaqi.TarikhQudat,Shamela0004363,2,793,61479,-ara1.completed,Shamela0004363-ara1.completed
JK000022,0329IbnIbrahimQummi.Tafsir,Shia002337Vols,5,329,248376,-ara1,Shia002337Vols-ara1
JK000022,0281IbnAbiDunya.Juc,Shamela0009306,25,281,15615,-ara1.mARkdown,Shamela0009306-ara1.mARkdown
JK000022,0281IbnAbiDunya.MujabuDacwa,Shamela0012936,7,281,11958,-ara1.completed,Shamela0012936-ara1.completed
JK000022,0456IbnHazm.MuhallaBiAthar,Shamela0000767,34,456,1480381,-ara1.completed,Shamela0000767-ara1.completed
JK000022,1206IbnCabdWahhab.FadailQuran,Shamela0011328,2,1206,2979,-ara1,Shamela0011328-ara1
JK000022,0621IbnSirma.Arbacun,ShamAY0032837,1,621,6228,-ara1,ShamAY0032837-ara1
JK000022,0281IbnAbiDunya.Qanaca,Shamela0022347,12,281,9508,-ara1.mARkdown,Shamela0022347-ara1.mARkdown
JK000022,0240KhalifaIbnKhayyat.Musnad,Shamela0012863,5,240,4517,-ara1,Shamela0012863-ara1
JK000022,0852IbnHajarCasqalani.GharaibMinMusannadFirdaws,ShamAY0032826,111,852,373423,-ara1,ShamAY0032826-ara1
JK000022,0327AbuCaliKawkabi.Akhbar,ShamAY0032845,1,327,3571,-ara1,ShamAY0032845-ara1
JK000022,1100MuhammadItlidi.IclamNas,JK009306,12,1100,79884,-ara1,JK009306-ara1
JK000022,0814IbnNahhas.TanbihGhafilin,Sham19Y0035453,25,814,94750,-ara1,Sham19Y0035453-ara1
JK000022,0385IbnShahin.TarghibFiFadailAcmal,ShamAY0034002,27,385,39137,-ara2,ShamAY0034002-ara2
JK000022,0698IbnFaraGhassani.NuzhatAbsar,ShamAY0033595,6,698,27379,-ara1,ShamAY0033595-ara1
JK000022,0279Baladhuri.AnsabAshraf,Shamela0009773,97,279,1107224,-ara1.completed,Shamela0009773-ara1.completed
JK000022,0390Muqaddasi.AhsanTaqasim,MSG20191024,1,390,131202,-ara1.mARkdown,MSG20191024-ara1.mARkdown
JK000022,0902Sakhawi.Buldaniyyat,JK007062,3,902,37366,-ara1.completed,JK007062-ara1.completed
JK000022,0702IbnDaqiqCidQushayri.ArbacunaHadithanTusaciyatIsnad,Shamela0030246,2,702,4797,-ara1,Shamela0030246-ara1
JK000022,0772ShamsDinHanbaliZarqashi.SharhCalaMukhtasarKhiraqi,Shamela0021743,15,772,583799,-ara1,Shamela0021743-ara1
JK000022,0360Tabarani.Tafsir,ShamAY0033108,19,360,606721,-ara1,ShamAY0033108-ara1
JK000022,1068IbnCaliFuwati.BadrMunir,Zaydiyya0000328,10,1068,195175,-ara1,Zaydiyya0000328-ara1
JK000022,0312IbnMuhammadBaghandi.MusnadCumar,Shamela0013173,1,312,7262,-ara1,Shamela0013173-ara1
JK000022,0756TaqiDinSubki.Ibhaj,Sham19Y0147104,2,756,619208,-ara3,Sham19Y0147104-ara3
JK000022,1098IbnMuhammadShihabDinHamawi.RaddCalaWahhabiyya,Shia004515,1,1098,4813,-ara1,Shia004515-ara1
