_T1,label,_T2,instances,date_B2,length,ext,value
JK000845,0772IbnHasanJamalDinIsnawi.MuhimmatFiSharhRawda,Sham19Y0014580,1,772,951090,-ara1,Sham19Y0014580-ara1
JK000845,0840IbnWazirYamani.ItharHaqq,JK000966,1,840,117509,-ara1,JK000966-ara1
JK000845,1184CisamDinCumari.RawdNadir,Sham19Y0013226,1,1184,215872,-ara1,Sham19Y0013226-ara1
JK000845,1307Qannawji.BulghaIlaUsulLugha,Shamela0035073,1,1307,61603,-ara1,Shamela0035073-ara1
JK000845,0482IbnMuhammadBazdawi.KanzWusul,JK000173,1,482,101037,-ara1,JK000173-ara1
JK000845,1237Jabarti.CajaibAthar,JK000394,1,1237,508317,-ara1.completed,JK000394-ara1.completed
JK000845,1383CabdHayyKattani.FahrasFaharis,JK001082,4,1383,283663,-ara1,JK001082-ara1
JK000845,1313CorneliusVanDyck.IktifaQunuc,JK001441,1,1313,101623,-ara1.completed,JK001441-ara1.completed
JK000845,1111MuhammadAminMuhibbi.KhulasatAthar,JK003502,3,1111,621281,-ara1,JK003502-ara1
JK000845,0764Safadi.WafiBiWafayat,JK003609,1,764,1960091,-ara1.completed,JK003609-ara1.completed
JK000845,0852IbnHajarCasqalani.InbaGhumr,JK009239,1,852,406219,-ara1,JK009239-ara1
JK000845,0804IbnMulaqqin.Tawdih,Sham19Y0013252,2,804,4006476,-ara1,Sham19Y0013252-ara1
JK000845,0674IbnSaci.DurrThamin,Sham19Y0014483,1,674,97805,-ara1,Sham19Y0014483-ara1
JK000845,1307Qannawji.TajMukallal,Sham19Y0017349,1,1307,142190,-ara1,Sham19Y0017349-ara1
JK000845,1188ShamsDinSaffarini.KashfLitham,Sham19Y0017437,1,1188,751332,-ara1,Sham19Y0017437-ara1
JK000845,0826IbnCiraqi.TahrirFatawa,Sham19Y0127671,1,826,763664,-ara1,Sham19Y0127671-ara1
JK000845,1304CabdHayyLaknawi.FawaidBahiyya,Sham19Y0132617,1,1304,110106,-ara1,Sham19Y0132617-ara1
JK000845,1033MarciKarmi.GhidhaArwah,Sham19Y0147065,1,1033,9489,-ara1,Sham19Y0147065-ara1
JK000845,0561Samcani.Ansab,ShamAY0034668,1,561,928540,-ara1,ShamAY0034668-ara1
JK000845,1317KhayrDinAlusi.Hiba,ShamAY0036128,1,1317,10390,-ara1,ShamAY0036128-ara1
JK000845,0687IbnNafis.ShamilFiSinacaTibbiyya,Shamela0000240,1,687,48380,-ara1.completed,Shamela0000240-ara1.completed
JK000845,0681IbnKhallikan.WafayatAcyan,Shamela0001000,1,681,661205,-ara1.completed,Shamela0001000-ara1.completed
JK000845,1450JamicaIslamiyya.MajallaJIMN,Shamela0004473,1,1450,5221427,-ara1,Shamela0004473-ara1
JK000845,1354RashidRida.Manar,Shamela0006947,1,1354,6513230,-ara1,Shamela0006947-ara1
JK000845,1206Muradi.SilkDurar,Shamela0009607,4,1206,356965,-ara1.completed,Shamela0009607-ara1.completed
JK000845,0626YaqutHamawi.MucjamUdaba,Shamela0009788,2,626,739893,-ara1.completed,Shamela0009788-ara1.completed
JK000845,0749BadrDinMisriMuradi.TawdihMaqasid,Shamela0009988,1,749,243792,-ara1,Shamela0009988-ara1
JK000845,0646IbnQifti.InbahRuwat,Shamela0010525,1,646,250749,-ara1.completed,Shamela0010525-ara1.completed
JK000845,1033MarciKarmi.TahqiqRujhan,Shamela0011087,1,1033,13781,-ara1,Shamela0011087-ara1
JK000845,0776LisanDinIbnKhatib.Ihata,Shamela0011682,1,776,436542,-ara1.completed,Shamela0011682-ara1.completed
JK000845,1174AbuBarakatSuwaydi.NafhaMiskiya,Shamela0012086,1,1174,69554,-ara1,Shamela0012086-ara1
JK000845,1396KhayrDinZirikli.Aclam,Shamela0012286,3,1396,1148274,-ara1.completed,Shamela0012286-ara1.completed
JK000845,1450SalahMahmudKhaymi.FihrisZahiriyyaCulumQuran,Shamela0038011,1,1450,237748,-ara1.completed,Shamela0038011-ara1.completed
JK000845,0911Suyuti.ManahilSafa,Shamela0095829,1,911,27152,-ara1,Shamela0095829-ara1
JK000845,0911Suyuti.CuqudJuman,Shamela0097803,1,911,11554,-ara1,Shamela0097803-ara1
JK000845,1067HajjiKhalifa.KashfZunun,Shia003356Vols,37,1067,558376,-ara1.inProgress,Shia003356Vols-ara1.inProgress
JK000845,1286IcjazHusaynKunturi.KashfHujub,Shia003358,15,1286,121819,-ara1.completed,Shia003358-ara1.completed
JK000845,1330IbnMusaTabrizi.MiratKutub,Shia003359,1,1330,79923,-ara1,Shia003359-ara1
JK000845,1339IsmacilBashaBaghdadi.HadiyatCarifin,Shia003362Vols,32,1339,400026,-ara1.mARkdown,Shia003362Vols-ara1.mARkdown
JK000845,1351YusufIlyanSarkis.MucjamMatbucat,Shia003364Vols,4,1351,358952,-ara1,Shia003364Vols-ara1
JK000845,1389AghaBuzurgTihrani.DharicaIlaTasanifShica,Shia003366Vols,11,1389,2708284,-ara1.completed,Shia003366Vols-ara1.completed
JK000845,1389AghaBuzurgTihrani.DhaylKashfZunun,Shia003395,1,1389,27789,-ara1.completed,Shia003395-ara1.completed
JK000845,1408CumarKahhala.MucjamMuallifin,Shia003408Vols,2,1408,893668,-ara1,Shia003408Vols-ara1
JK000845,0800IbnAbiHasanDaylami.AclamDin,Shia004021,1,800,124032,-ara1,Shia004021-ara1
JK000845,1450Milani.NafahatAzhar,Shia004456Vols,1,1450,1451146,-ara1,Shia004456Vols-ara1
JK000845,1390CabdHusaynAmini.Ghadir,Zaydiyya0000142,1,1390,1253062,-ara1,Zaydiyya0000142-ara1
JK000845,1286IcjazKanturi.KashfHujubWaAstar,Zaydiyya0000200,14,1286,121752,-ara1,Zaydiyya0000200-ara1
JK000845,0751IbnQayyimJawziyya.IghathatLahfan,Sham19Y0018612,1,751,258011,-ara1,Sham19Y0018612-ara1
