_T1,label,_T2,instances,date_B2,length,ext,value
GRAR000035,0428IbnSina.Mantiq,JK010704,50,428,442858,-ara1.completed,JK010704-ara1.completed
GRAR000035,0684IbnHazimQartajanni.MinhajBulagha,Shamela0005388,7,684,70878,-ara1,Shamela0005388-ara1
